object_id,trap_type,attractant_used,trap_id,latitude,longitude,address,town,state,county,trap_site,trap_set,set_time_day,trap_collected,collected_time_day,genus,species,life_stage,eggs_collected,larvae_collected,pupae_collected,females_collected,males_collected,unknown_collected,report_date
1095,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/09/19 04:00:00+00,Afternoon,2016/09/21 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,12,0,0,2017/12/11 22:04:00+00
1096,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/07/05 04:00:00+00,Afternoon,2016/07/07 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,28,0,0,2017/12/06 15:47:00+00
1097,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/06/13 04:00:00+00,Afternoon,2016/06/15 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,65,3,0,2017/12/05 17:49:00+00
1098,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/09/12 04:00:00+00,Afternoon,2016/09/14 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,13,0,0,2017/12/11 21:06:00+00
1099,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/22 04:00:00+00,Afternoon,2016/08/24 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,8,0,0,2017/12/08 19:57:00+00
1100,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/06/06 04:00:00+00,Afternoon,2016/06/08 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,97,6,0,2017/12/05 15:56:00+00
1101,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/09/26 04:00:00+00,Afternoon,2016/09/28 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,6,3,0,2017/12/12 15:46:00+00
1102,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/04/11 04:00:00+00,Morning,2016/04/13 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,15,0,0,2017/09/26 20:01:00+00
1103,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/10/11 04:00:00+00,Afternoon,2016/10/13 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,5,0,0,2017/12/12 17:49:00+00
1104,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/10/03 04:00:00+00,Afternoon,2016/10/05 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/12/12 16:57:00+00
1105,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/07/19 04:00:00+00,Morning,2017/07/20 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,6,0,0,2017/09/21 20:50:00+00
1106,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/08 04:00:00+00,Afternoon,2016/08/10 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,16,1,0,2017/12/08 16:41:00+00
1107,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/02 04:00:00+00,Afternoon,2017/08/03 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/09/25 21:45:00+00
1108,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/23 04:00:00+00,Afternoon,2017/08/24 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/08/30 22:50:00+00
1109,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/30 04:00:00+00,Afternoon,2017/08/31 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/09/11 20:41:00+00
1110,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/23 04:00:00+00,Afternoon,2017/08/24 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/08/30 22:51:00+00
1111,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,aegypti,Adult,No,No,No,2,0,0,2017/09/26 15:55:00+00
1112,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/09/27 04:00:00+00,Afternoon,2017/09/28 04:00:00+00,Morning,Aedes,aegypti,Adult,No,No,No,2,0,0,2017/10/24 13:29:00+00
1113,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/09/27 04:00:00+00,Afternoon,2017/09/28 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/10/24 13:30:00+00
1114,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/06/27 04:00:00+00,Afternoon,2016/06/29 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,35,1,0,2017/12/05 21:35:00+00
1115,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/29 04:00:00+00,Afternoon,2016/08/31 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,8,0,0,2017/12/11 16:58:00+00
1116,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/23 04:00:00+00,Afternoon,2017/08/24 04:00:00+00,Morning,Aedes,aegypti,Adult,No,No,No,2,0,0,2017/08/30 22:47:00+00
1117,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/09/13 04:00:00+00,Afternoon,2017/09/14 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/09/18 20:48:00+00
1118,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/09/19 04:00:00+00,Afternoon,2016/09/21 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,14,4,0,2017/12/11 22:01:00+00
1119,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/05/03 04:00:00+00,Afternoon,2017/05/04 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,12,0,0,2017/09/11 22:47:00+00
1120,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/07/26 04:00:00+00,Afternoon,2017/07/27 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/09/21 21:45:00+00
1121,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/07/18 04:00:00+00,Afternoon,2016/07/20 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,2,0,2017/12/07 15:24:00+00
1122,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/01 04:00:00+00,Afternoon,2016/08/03 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,5,0,2017/12/07 21:15:00+00
1123,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/09/20 04:00:00+00,Afternoon,2017/09/21 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,5,0,0,2017/09/25 20:52:00+00
1124,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/15 04:00:00+00,Afternoon,2016/08/17 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,4,0,0,2017/12/08 18:28:00+00
1125,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/05/30 04:00:00+00,Afternoon,2016/06/01 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,23,0,0,2017/12/04 23:40:00+00
1126,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/10/17 04:00:00+00,Afternoon,2016/10/19 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,5,0,0,2017/12/12 20:09:00+00
1127,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/05/10 04:00:00+00,Afternoon,2017/05/11 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/12 15:18:00+00
1128,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/07/11 04:00:00+00,Afternoon,2016/07/13 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,33,5,0,2017/12/06 17:34:00+00
1129,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/09 04:00:00+00,Afternoon,2017/08/10 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,6,0,0,2017/09/26 13:24:00+00
1130,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/05/31 04:00:00+00,Afternoon,2017/06/01 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/18 21:35:00+00
1131,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/10/11 04:00:00+00,Afternoon,2016/10/13 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/12 17:50:00+00
1132,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/09/06 04:00:00+00,Afternoon,2017/09/07 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/11 21:56:00+00
1133,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/10/24 04:00:00+00,Afternoon,2016/10/26 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,5,0,0,2017/12/12 21:18:00+00
1134,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/09/27 04:00:00+00,Afternoon,2017/09/28 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,6,0,0,2017/10/24 13:30:00+00
1135,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/07/26 04:00:00+00,Afternoon,2017/07/27 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/09/21 21:43:00+00
1136,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/15 04:00:00+00,Afternoon,2016/08/17 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,25,0,0,2017/12/08 18:28:00+00
1137,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,9,0,0,2017/12/11 18:03:00+00
1138,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,7,1,0,2017/09/26 15:53:00+00
1139,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/23 04:00:00+00,Afternoon,2017/08/24 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,8,1,0,2017/08/30 22:48:00+00
1140,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/09/26 15:53:00+00
1141,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/07/19 04:00:00+00,Morning,2017/07/20 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/09/21 20:49:00+00
1142,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Aedes,aegypti,Adult,No,No,No,3,0,0,2017/12/11 18:02:00+00
1143,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/29 04:00:00+00,Afternoon,2016/08/31 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,0,0,2017/12/11 16:58:00+00
1144,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/05/31 04:00:00+00,Afternoon,2017/06/01 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/18 21:34:00+00
1145,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,8,0,0,2017/12/11 18:02:00+00
1146,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/23 04:00:00+00,Afternoon,2017/08/24 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/08/30 22:49:00+00
1147,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/04/25 04:00:00+00,Afternoon,2016/04/27 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,1,0,2017/12/01 19:20:00+00
1148,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,8,0,0,2017/12/11 18:03:00+00
1149,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/29 04:00:00+00,Afternoon,2016/08/31 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,5,2,0,2017/12/11 16:57:00+00
1150,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/05/09 04:00:00+00,Afternoon,2016/05/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,8,0,0,2017/12/04 18:36:00+00
1151,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/08 04:00:00+00,Afternoon,2016/08/10 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,4,0,0,2017/12/08 16:42:00+00
1152,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/05/17 04:00:00+00,Afternoon,2017/05/18 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/12 16:01:00+00
1153,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/06/14 04:00:00+00,Afternoon,2017/06/15 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/19 15:43:00+00
1154,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/07/11 04:00:00+00,Afternoon,2016/07/13 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/12/06 17:32:00+00
1155,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/07/25 04:00:00+00,Afternoon,2016/07/27 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,13,2,0,2017/12/07 18:47:00+00
1156,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/07/25 04:00:00+00,Afternoon,2016/07/27 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,7,0,0,2017/12/07 18:46:00+00
1157,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/10/24 04:00:00+00,Afternoon,2016/10/26 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,0,0,2017/12/12 21:17:00+00
1158,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,21,2,0,2017/09/26 15:56:00+00
1159,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/07/26 04:00:00+00,Afternoon,2017/07/27 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,5,0,0,2017/09/21 21:42:00+00
1160,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/01 04:00:00+00,Afternoon,2016/08/03 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/07 21:14:00+00
1161,Gravid Trap,Lure and grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/08/23 04:00:00+00,Morning,2017/08/24 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,0,0,2017/09/11 20:11:00+00
1162,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/10/02 04:00:00+00,Afternoon,2018/10/03 04:00:00+00,Afternoon,Psorophora,columbiae,Adult,No,No,No,2,0,0,2018/10/05 18:59:00+00
1163,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/10/02 04:00:00+00,Afternoon,2018/10/03 04:00:00+00,Afternoon,Culex,restuans,Adult,No,No,No,9,0,0,2018/10/05 18:58:00+00
1164,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/07/24 04:00:00+00,Afternoon,2018/07/25 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,1,0,2018/08/31 14:12:00+00
1165,Gravid Trap,Lure and grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Morning,2017/08/17 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,12,0,0,2017/09/26 16:35:00+00
1166,ABC Trap,CO2 with light,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/08/09 04:00:00+00,Afternoon,2016/08/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,6,0,0,2017/12/08 17:45:00+00
1167,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/09/18 04:00:00+00,Afternoon,2018/09/19 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,3,0,0,2018/10/05 16:59:00+00
1168,Gravid Trap,Lure and grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/06/07 04:00:00+00,Morning,2017/06/08 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/18 23:02:00+00
1169,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/06/19 04:00:00+00,Afternoon,2018/06/20 04:00:00+00,Afternoon,Psorophora,columbiae,Adult,No,No,No,6,0,0,2018/06/25 21:32:00+00
1170,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/08/07 04:00:00+00,Afternoon,2018/08/08 04:00:00+00,Afternoon,Psorophora,columbiae,Adult,No,No,No,15,1,0,2018/09/24 17:00:00+00
1171,ABC Trap,CO2 with light,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/04/19 04:00:00+00,Morning,2016/04/21 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/09/28 22:31:00+00
1172,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/07/17 04:00:00+00,Afternoon,2018/07/18 04:00:00+00,Afternoon,Aedes,aegypti,Adult,No,No,No,4,0,0,2018/08/24 18:49:00+00
1173,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/08/23 04:00:00+00,Afternoon,2016/08/25 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2017/12/08 20:46:00+00
1174,Gravid Trap,Lure and grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Morning,2017/08/17 04:00:00+00,Afternoon,Aedes,triseriatus,Adult,No,No,No,2,0,2,2017/09/26 16:36:00+00
1175,ABC Trap,CO2 with light,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/09/27 04:00:00+00,Afternoon,2016/09/29 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2017/12/12 16:20:00+00
1176,Gravid Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/07/17 04:00:00+00,Afternoon,2018/07/18 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,5,0,0,2018/08/24 18:47:00+00
1177,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/09/18 04:00:00+00,Afternoon,2018/09/19 04:00:00+00,Afternoon,Psorophora,columbiae,Adult,No,No,No,2,0,0,2018/10/05 16:58:00+00
1178,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/07/26 04:00:00+00,Afternoon,2016/07/28 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,12,0,0,2017/12/07 20:06:00+00
1179,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/07/19 04:00:00+00,Morning,2017/07/20 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,6,1,0,2017/09/21 21:18:00+00
1180,ABC Trap,CO2 with light,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/10/18 04:00:00+00,Afternoon,2016/10/20 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,0,0,2017/12/12 20:58:00+00
1181,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/05/15 04:00:00+00,Morning,2018/05/16 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,111,0,0,2018/06/11 19:19:00+00
